Tweet id,Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,favorites,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks
6.008E+17,https://twitter.com/dumpmon/status/600800254800322560,http://t.co/eMXROILN8s Emails: 6 Hashes: 53 E/H: 0.11 Keywords: 0.11 #infoleak,2015-05-19 23:08 +0000,2343,13,0.005548442,0,0,0,0,11,0,0,2
6.00794E+17,https://twitter.com/dumpmon/status/600793625308585984,http://t.co/u1TQP9caxw Emails: 76 Keywords: 0.11 #infoleak,2015-05-19 22:42 +0000,2763,19,0.006876583,0,0,0,0,18,0,0,1
6.00792E+17,https://twitter.com/dumpmon/status/600792194375622656,http://t.co/uIqbJmHU60 Emails: 81 Hashes: 1 E/H: 81.0 Keywords: 0.0 #infoleak,2015-05-19 22:36 +0000,2853,10,0.003505082,0,0,0,0,9,0,0,1
6.00787E+17,https://twitter.com/dumpmon/status/600786945405497344,http://t.co/n2l24oTIGm Emails: 57 Keywords: 0.11 #infoleak,2015-05-19 22:15 +0000,3155,9,0.002852615,0,0,0,0,8,0,0,1
6.00785E+17,https://twitter.com/dumpmon/status/600784875990450176,http://t.co/iQE1EEoKz2 Hashes: 54 Keywords: 0.0 #infoleak,2015-05-19 22:07 +0000,3288,10,0.003041363,0,0,0,1,8,0,0,1
6.00775E+17,https://twitter.com/dumpmon/status/600774781798060032,http://t.co/tS56coNyEU Emails: 194 Keywords: 0.0 #infoleak,2015-05-19 21:27 +0000,3966,17,0.004286435,0,0,0,0,15,0,0,2
6.00772E+17,https://twitter.com/dumpmon/status/600771960302346240,http://t.co/PxUFlvVpul Emails: 100 Keywords: 0.11 #infoleak,2015-05-19 21:16 +0000,4130,12,0.002905569,0,0,0,0,11,0,0,1
6.0077E+17,https://twitter.com/dumpmon/status/600770252687945728,http://t.co/tHBcCDpipK Emails: 61 Keywords: 0.0 #infoleak,2015-05-19 21:09 +0000,4224,20,0.004734848,0,0,0,5,14,0,0,1
6.00768E+17,https://twitter.com/dumpmon/status/600768260548730880,http://t.co/shYC8YUqcY Emails: 20 Keywords: 0.0 #infoleak,2015-05-19 21:01 +0000,4339,11,0.002535146,0,0,0,0,9,0,1,1
6.00767E+17,https://twitter.com/dumpmon/status/600766929494769665,http://t.co/UXNLKE0obq Emails: 1378 Keywords: 0.0 #infoleak,2015-05-19 20:56 +0000,4421,8,0.001809545,0,0,0,0,8,0,0,0
6.00765E+17,https://twitter.com/dumpmon/status/600764715804041217,http://t.co/09XeEXyk1R Emails: 153 Keywords: 0.0 #infoleak,2015-05-19 20:47 +0000,4553,11,0.002415989,0,0,0,0,11,0,0,0
6.00761E+17,https://twitter.com/dumpmon/status/600760863373398016,http://t.co/qLMt7lTHCz Found possible Google API key(s) #infoleak,2015-05-19 20:32 +0000,4836,7,0.001447477,0,0,0,0,5,0,0,2
6.00735E+17,https://twitter.com/dumpmon/status/600734617373663233,http://t.co/BuRok31cIw Emails: 41 Keywords: 0.0 #infoleak,2015-05-19 18:47 +0000,6483,18,0.002776492,0,0,0,1,17,0,0,0
6.00733E+17,https://twitter.com/dumpmon/status/600732993326620672,http://t.co/3dGBMtTyRK Emails: 20 Keywords: 0.0 #infoleak,2015-05-19 18:41 +0000,6599,15,0.002273072,0,0,0,1,14,0,0,0
6.00732E+17,https://twitter.com/dumpmon/status/600732081178673152,http://t.co/xYY4BOnEAr Emails: 5319 Hashes: 175 E/H: 30.39 Keywords: 0.41 #infoleak,2015-05-19 18:37 +0000,6650,15,0.002255639,0,0,0,0,14,0,0,1
6.00732E+17,https://twitter.com/dumpmon/status/600731515467739137,http://t.co/Cfyf8Ice1h Found possible Google API key(s) #infoleak,2015-05-19 18:35 +0000,6671,7,0.001049318,0,0,0,1,5,0,0,1
6.00731E+17,https://twitter.com/dumpmon/status/600730521237377024,http://t.co/dZt4i8Xe7X Emails: 42 Keywords: -0.03 #infoleak,2015-05-19 18:31 +0000,6618,10,0.001511031,0,0,0,0,8,1,0,1
6.00729E+17,https://twitter.com/dumpmon/status/600728965381238784,http://t.co/Q065hC1Zir Emails: 158 Keywords: 0.22 #infoleak,2015-05-19 18:25 +0000,6018,19,0.003157195,0,0,0,0,19,0,0,0
6.00727E+17,https://twitter.com/dumpmon/status/600727233410531328,http://t.co/5IT3cXKYkZ Emails: 449 Keywords: 0.44 #infoleak,2015-05-19 18:18 +0000,5984,19,0.003175134,0,0,0,0,18,0,1,0
6.0071E+17,https://twitter.com/dumpmon/status/600709925090807809,http://t.co/BRfmbNHwp4 Hashes: 305 Keywords: 0.08 #infoleak,2015-05-19 17:09 +0000,7045,15,0.00212917,0,0,0,0,15,0,0,0
6.00707E+17,https://twitter.com/dumpmon/status/600707062490882048,http://t.co/Z4JWqkJoYr Emails: 67 Keywords: 0.0 #infoleak,2015-05-19 16:58 +0000,6177,20,0.003237818,0,0,0,0,20,0,0,0
6.00706E+17,https://twitter.com/dumpmon/status/600705608501862400,http://t.co/lXNtu25BmA Emails: 136 Keywords: 0.22 #infoleak,2015-05-19 16:52 +0000,5859,18,0.003072197,0,0,0,0,18,0,0,0
6.00703E+17,https://twitter.com/dumpmon/status/600703184043114496,http://t.co/LieiBVf6BI Keywords: 0.55 #infoleak,2015-05-19 16:42 +0000,5902,7,0.001186039,0,0,0,0,7,0,0,0
6.00702E+17,https://twitter.com/dumpmon/status/600702472328458241,http://t.co/Os8VdiSjad Keywords: 0.55 #infoleak,2015-05-19 16:40 +0000,5598,6,0.001071811,0,0,0,0,6,0,0,0
6.007E+17,https://twitter.com/dumpmon/status/600699778763202560,http://t.co/dQyeNet3rM Emails: 563 Keywords: 0.0 #infoleak,2015-05-19 16:29 +0000,5674,31,0.005463518,0,0,0,6,24,0,0,1
6.00697E+17,https://twitter.com/dumpmon/status/600697348457660416,http://t.co/jDtpGin7HG Emails: 70 Keywords: 0.0 #infoleak,2015-05-19 16:19 +0000,5175,23,0.004444444,0,0,0,1,20,0,0,2
6.0069E+17,https://twitter.com/dumpmon/status/600690362819182592,http://t.co/XAs5dPeYDb Emails: 120 Keywords: 0.22 #infoleak,2015-05-19 15:51 +0000,5472,24,0.004385965,0,0,0,2,22,0,0,0
6.0069E+17,https://twitter.com/dumpmon/status/600690115548151808,http://t.co/BX4HXQjELk Hashes: 269 Keywords: 0.0 #infoleak,2015-05-19 15:50 +0000,5384,10,0.001857355,0,0,0,0,10,0,0,0
6.00689E+17,https://twitter.com/dumpmon/status/600689268978245633,http://t.co/VuUgrAcyLL Emails: 526 Keywords: -0.03 #infoleak,2015-05-19 15:47 +0000,5340,24,0.004494382,0,0,0,0,24,0,0,0
6.00687E+17,https://twitter.com/dumpmon/status/600686666790100992,http://t.co/xP03UDSMBF Keywords: 0.66 #infoleak,2015-05-19 15:37 +0000,5403,16,0.002961318,0,0,0,0,16,0,0,0
6.00673E+17,https://twitter.com/dumpmon/status/600673477880844288,http://t.co/Swmz8N1PzC Found possible Google API key(s) #infoleak,2015-05-19 14:44 +0000,6173,16,0.002591933,0,0,0,0,16,0,0,0
6.00672E+17,https://twitter.com/dumpmon/status/600671890852716544,http://t.co/5zcb33aB7U Possible SSH private key #infoleak,2015-05-19 14:38 +0000,6065,19,0.003132729,0,0,0,0,19,0,0,0
6.00643E+17,https://twitter.com/dumpmon/status/600643099031957504,http://t.co/PatvWp8Fyu Emails: 289 Keywords: -0.14 #infoleak,2015-05-19 12:44 +0000,6327,86,0.01359254,0,0,0,3,77,2,3,0
6.00632E+17,https://twitter.com/dumpmon/status/600632446065979392,http://t.co/oHLvxFihQh Emails: 2057 Keywords: 0.11 #infoleak,2015-05-19 12:01 +0000,6971,73,0.010471955,0,0,0,0,70,0,1,2
6.00625E+17,https://twitter.com/dumpmon/status/600625172048191488,http://t.co/DVK5ptDAqF Emails: 521 Keywords: 0.22 #infoleak,2015-05-19 11:32 +0000,7412,65,0.008769563,0,0,0,1,63,0,1,0
6.00601E+17,https://twitter.com/dumpmon/status/600601144302370817,http://t.co/rayEZPJ1jV Hashes: 229 Keywords: 0.0 #infoleak,2015-05-19 09:57 +0000,8995,69,0.007670928,0,0,0,1,66,1,0,1
6.00596E+17,https://twitter.com/dumpmon/status/600595757612302336,http://t.co/uJravSJvki Possible cisco configuration #infoleak,2015-05-19 09:36 +0000,9339,62,0.006638826,0,0,0,3,54,4,0,1
6.00587E+17,https://twitter.com/dumpmon/status/600587160790663168,http://t.co/SvFceXUMlv Emails: 26 Keywords: -0.03 #infoleak,2015-05-19 09:01 +0000,9826,86,0.00875229,0,0,0,2,84,0,0,0
6.00587E+17,https://twitter.com/dumpmon/status/600586702109941760,http://t.co/LtitwVVlfY Emails: 53 Keywords: 0.0 #infoleak,2015-05-19 09:00 +0000,9739,88,0.009035835,0,0,0,2,86,0,0,0
6.00585E+17,https://twitter.com/dumpmon/status/600584856842674177,http://t.co/edH0a170qh Emails: 22 Keywords: 0.19 #infoleak,2015-05-19 08:52 +0000,8810,75,0.008513053,0,0,0,0,75,0,0,0
6.00584E+17,https://twitter.com/dumpmon/status/600583861345644545,http://t.co/unOrTW4soM Emails: 163 Hashes: 22 E/H: 7.41 Keywords: 0.11 #infoleak,2015-05-19 08:48 +0000,8674,80,0.009222965,0,0,0,0,78,2,0,0
6.00584E+17,https://twitter.com/dumpmon/status/600583588661297153,http://t.co/hMH0p1hiMw Emails: 4813 Keywords: 0.33 #infoleak,2015-05-19 08:47 +0000,8592,86,0.010009311,0,0,0,0,85,0,1,0
6.00577E+17,https://twitter.com/dumpmon/status/600577126660734976,http://t.co/eoDd1us0vG Emails: 295 Keywords: -0.03 #infoleak,2015-05-19 08:21 +0000,8939,81,0.009061416,0,0,0,7,70,3,1,0
6.00575E+17,https://twitter.com/dumpmon/status/600574844854501376,http://t.co/CWW3YhJBKM Hashes: 47 Keywords: -0.03 #infoleak,2015-05-19 08:12 +0000,9064,50,0.005516328,0,0,0,0,49,0,1,0
6.00572E+17,https://twitter.com/dumpmon/status/600572100995330048,http://t.co/6scFdtkPMB Emails: 17 Hashes: 88 E/H: 0.19 Keywords: 0.19 #infoleak,2015-05-19 08:02 +0000,9078,52,0.005728134,0,0,0,0,51,0,1,0
6.00567E+17,https://twitter.com/dumpmon/status/600566648819552257,http://t.co/iw2e2LIct1 Emails: 220 Keywords: -0.14 #infoleak,2015-05-19 07:40 +0000,9253,58,0.006268237,0,0,0,0,56,1,1,0
6.00563E+17,https://twitter.com/dumpmon/status/600563214984847360,http://t.co/3UlC7e6QId Found possible Google API key(s) #infoleak,2015-05-19 07:26 +0000,9069,32,0.003528504,0,0,0,0,32,0,0,0
6.00554E+17,https://twitter.com/dumpmon/status/600554339837550592,http://t.co/2vodZ0HY86 Emails: 314 Keywords: 0.0 #infoleak,2015-05-19 06:51 +0000,9624,58,0.0060266,0,0,0,0,58,0,0,0
6.00552E+17,https://twitter.com/dumpmon/status/600551573706661888,http://t.co/J22mWJeNkI Emails: 81 Keywords: 0.0 #infoleak,2015-05-19 06:40 +0000,9748,45,0.004616332,0,0,0,0,44,0,1,0
6.00549E+17,https://twitter.com/dumpmon/status/600549488781086723,http://t.co/T1OcpfPywS Emails: 10622 Keywords: -0.03 #infoleak,2015-05-19 06:32 +0000,9688,44,0.004541701,0,0,0,0,44,0,0,0
6.00547E+17,https://twitter.com/dumpmon/status/600546925218258944,http://t.co/sU0LIGzgnE Hashes: 48 Keywords: 0.11 #infoleak,2015-05-19 06:21 +0000,9022,27,0.002992685,0,0,0,0,27,0,0,0
6.00514E+17,https://twitter.com/dumpmon/status/600514120924962817,http://t.co/XF82JqbNts Hashes: 117 Keywords: 0.05 #infoleak,2015-05-19 04:11 +0000,10948,29,0.002648886,0,0,0,0,29,0,0,0
6.0051E+17,https://twitter.com/dumpmon/status/600509808186359808,http://t.co/65hGgxq6Hw Emails: 33 Keywords: 0.33 #infoleak,2015-05-19 03:54 +0000,9349,34,0.003636753,0,0,0,0,33,0,1,0
6.00506E+17,https://twitter.com/dumpmon/status/600505608127836160,http://t.co/UxPH2VXHEi Hashes: 51 Keywords: 0.08 #infoleak,2015-05-19 03:37 +0000,8930,25,0.002799552,0,0,0,0,25,0,0,0
6.00504E+17,https://twitter.com/dumpmon/status/600503811355054080,http://t.co/yMQOlp5n9Z Emails: 338 Keywords: 0.22 #infoleak,2015-05-19 03:30 +0000,8587,38,0.004425294,0,0,0,0,38,0,0,0
6.00503E+17,https://twitter.com/dumpmon/status/600503089280450560,http://t.co/oBQpTQwb2U Emails: 704 Keywords: -0.03 #infoleak,2015-05-19 03:27 +0000,7049,37,0.005248971,0,0,0,0,37,0,0,0
6.00502E+17,https://twitter.com/dumpmon/status/600501691482578944,http://t.co/hRz6p5LzHC Hashes: 38 Keywords: 0.33 #infoleak,2015-05-19 03:22 +0000,6729,23,0.003418041,0,0,0,1,20,0,2,0
6.00472E+17,https://twitter.com/dumpmon/status/600471661217976321,http://t.co/atG2nycCB9 Emails: 3 Keywords: 0.55 #infoleak,2015-05-19 01:22 +0000,8017,34,0.004240988,0,0,0,0,34,0,0,0
6.00466E+17,https://twitter.com/dumpmon/status/600466337601839105,http://t.co/0U7Yo9TRqF Emails: 991 Keywords: 0.0 #infoleak,2015-05-19 01:01 +0000,8276,53,0.00640406,0,0,0,0,51,1,1,0
6.00462E+17,https://twitter.com/dumpmon/status/600461582892666880,http://t.co/nUbAk98lsC Hashes: 140 Keywords: 0.05 #infoleak,2015-05-19 00:42 +0000,8461,31,0.00366387,0,0,0,0,31,0,0,0
6.00462E+17,https://twitter.com/dumpmon/status/600461562739105792,http://t.co/5OmBafn8bc Keywords: 0.55 #infoleak,2015-05-19 00:42 +0000,8379,20,0.00238692,0,0,0,0,20,0,0,0
6.00458E+17,https://twitter.com/dumpmon/status/600457810183364608,http://t.co/pLW1r8UeSE Emails: 20 Keywords: -0.03 #infoleak,2015-05-19 00:27 +0000,8596,39,0.004536994,0,0,0,0,38,0,1,0
6.00453E+17,https://twitter.com/dumpmon/status/600453321103679488,http://t.co/yaMxP3FzLm Emails: 21 Keywords: 0.0 #infoleak,2015-05-19 00:10 +0000,8391,36,0.004290311,0,0,0,0,36,0,0,0
6.00452E+17,https://twitter.com/dumpmon/status/600452483190824962,http://t.co/ZDBNR8jHO1 Hashes: 421 Keywords: 0.33 #infoleak,2015-05-19 00:06 +0000,8296,29,0.003495661,0,0,0,0,29,0,0,0
6.00451E+17,https://twitter.com/dumpmon/status/600450710614970368,http://t.co/n77vJGlSTD Emails: 443 Hashes: 442 E/H: 1.0 Keywords: 0.22 #infoleak,2015-05-18 23:59 +0000,8204,57,0.00694783,0,0,0,0,56,0,1,0
6.0045E+17,https://twitter.com/dumpmon/status/600450239145844736,http://t.co/vyJD2a6H22 Emails: 443 Hashes: 442 E/H: 1.0 Keywords: 0.22 #infoleak,2015-05-18 23:57 +0000,7883,38,0.0048205,0,0,0,0,36,0,2,0
6.00438E+17,https://twitter.com/dumpmon/status/600438495006580736,http://t.co/TwuMFzRHJh Emails: 400 Keywords: 0.0 #infoleak,2015-05-18 23:11 +0000,8367,44,0.005258755,0,0,0,0,43,1,0,0
6.00436E+17,https://twitter.com/dumpmon/status/600436078701588480,http://t.co/ThQmBqZYQN Emails: 50 Keywords: 0.0 #infoleak,2015-05-18 23:01 +0000,7930,28,0.003530895,0,0,0,0,26,1,1,0
6.00433E+17,https://twitter.com/dumpmon/status/600432703134179328,http://t.co/4xuUGW5blt Emails: 4472 Keywords: 0.22 #infoleak,2015-05-18 22:48 +0000,7966,38,0.004770274,0,0,0,2,34,0,2,0
6.0043E+17,https://twitter.com/dumpmon/status/600429615795064833,http://t.co/OrGX6g2CjX Hashes: 421 Keywords: 0.33 #infoleak,2015-05-18 22:35 +0000,8036,18,0.00223992,0,0,0,0,18,0,0,0
6.00427E+17,https://twitter.com/dumpmon/status/600427171992199168,http://t.co/OYzmKIxEBl Found possible Google API key(s) #infoleak,2015-05-18 22:26 +0000,8024,21,0.002617149,0,0,0,0,20,1,0,0
6.00423E+17,https://twitter.com/dumpmon/status/600423470363709441,http://t.co/Y1lhrGvxII Emails: 1 Keywords: 0.55 #infoleak,2015-05-18 22:11 +0000,6217,22,0.003538684,0,0,0,0,22,0,0,0
6.00423E+17,https://twitter.com/dumpmon/status/600423223231172608,http://t.co/Z6CGE7nsQM Hashes: 126 Keywords: -0.14 #infoleak,2015-05-18 22:10 +0000,5941,24,0.004039724,0,0,0,0,24,0,0,0
6.00417E+17,https://twitter.com/dumpmon/status/600417000490434560,http://t.co/I6sxidMASO Emails: 553 Keywords: 0.0 #infoleak,2015-05-18 21:45 +0000,6122,42,0.006860503,0,0,0,0,41,0,1,0
6.00407E+17,https://twitter.com/dumpmon/status/600407176251858944,http://t.co/s3YgWlsEZc Emails: 3747 Keywords: 0.3 #infoleak,2015-05-18 21:06 +0000,6656,43,0.006460337,0,0,0,0,41,0,2,0
6.00406E+17,https://twitter.com/dumpmon/status/600405828240330752,http://t.co/ncK4wh8a6d Emails: 3620 Keywords: 0.22 #infoleak,2015-05-18 21:01 +0000,6637,34,0.005122796,0,0,0,0,34,0,0,0
6.00404E+17,https://twitter.com/dumpmon/status/600403727883882496,http://t.co/bPwQC9K8ZD Emails: 1959 Keywords: 0.11 #infoleak,2015-05-18 20:52 +0000,6653,29,0.004358936,0,0,0,1,28,0,0,0
6.00403E+17,https://twitter.com/dumpmon/status/600403278774558721,http://t.co/d25etA18C8 Emails: 1959 Keywords: 0.11 #infoleak,2015-05-18 20:51 +0000,4778,18,0.003767267,0,0,0,0,18,0,0,0
6.00403E+17,https://twitter.com/dumpmon/status/600402645971501056,http://t.co/OXMTaB1Q9f Emails: 479 Keywords: 0.11 #infoleak,2015-05-18 20:48 +0000,4490,24,0.005345212,0,0,0,0,24,0,0,0
6.00401E+17,https://twitter.com/dumpmon/status/600400686824628224,http://t.co/KxmtoWJ3sO Emails: 35 Keywords: 0.0 #infoleak,2015-05-18 20:40 +0000,4316,20,0.00463392,0,0,0,0,19,0,1,0
6.00398E+17,https://twitter.com/dumpmon/status/600398221165363201,http://t.co/JDWr9P9qqY Emails: 574 Keywords: 0.22 #infoleak,2015-05-18 20:31 +0000,4493,26,0.005786779,0,0,0,0,25,0,1,0
6.00394E+17,https://twitter.com/dumpmon/status/600393610434093056,http://t.co/dxfnkVCUvR Keywords: 0.55 #infoleak,2015-05-18 20:12 +0000,4538,18,0.003966505,0,0,0,0,17,0,1,0
6.00392E+17,https://twitter.com/dumpmon/status/600391985720119296,http://t.co/NRY7gAaOCu Found possible Google API key(s) #infoleak,2015-05-18 20:06 +0000,4349,10,0.002299379,0,0,0,0,10,0,0,0
6.00392E+17,https://twitter.com/dumpmon/status/600391926135787520,http://t.co/sh3CsMNpRF Possible cisco configuration #infoleak,2015-05-18 20:06 +0000,4300,19,0.004418605,0,0,0,2,16,0,1,0
6.0039E+17,https://twitter.com/dumpmon/status/600390242630291457,http://t.co/nGQoh9DfWW Emails: 24 Hashes: 24 E/H: 1.0 Keywords: 0.0 #infoleak,2015-05-18 19:59 +0000,4285,27,0.00630105,0,0,0,0,25,0,2,0
6.00387E+17,https://twitter.com/dumpmon/status/600387455733366785,http://t.co/FzFtkL9Fpp Emails: 1000 Keywords: 0.0 #infoleak,2015-05-18 19:48 +0000,4412,35,0.00793291,0,0,0,0,34,0,1,0
6.00387E+17,https://twitter.com/dumpmon/status/600386546156609536,http://t.co/JfBCwiIg2U Emails: 20 Keywords: 0.0 #infoleak,2015-05-18 19:44 +0000,3754,18,0.004794885,0,0,0,0,18,0,0,0
6.00378E+17,https://twitter.com/dumpmon/status/600378487199916032,http://t.co/F0SshGn2Qa Emails: 29 Keywords: 0.0 #infoleak,2015-05-18 19:12 +0000,4145,16,0.003860072,0,0,0,0,16,0,0,0
6.00375E+17,https://twitter.com/dumpmon/status/600375051263827968,http://t.co/BiyvkeYiaa Hashes: 121 Keywords: 0.3 #infoleak,2015-05-18 18:59 +0000,4183,14,0.00334688,0,0,0,0,14,0,0,0
6.00373E+17,https://twitter.com/dumpmon/status/600372683134672896,http://t.co/Es8BiVzhR8 Emails: 22 Keywords: 0.0 #infoleak,2015-05-18 18:49 +0000,4166,20,0.004800768,0,0,0,0,20,0,0,0
6.00372E+17,https://twitter.com/dumpmon/status/600372100134735872,http://t.co/9VS0Q886Sa Emails: 25 Keywords: 0.0 #infoleak,2015-05-18 18:47 +0000,4029,19,0.00471581,0,0,0,0,19,0,0,0
6.00368E+17,https://twitter.com/dumpmon/status/600368476306419712,http://t.co/UNIZw62CsX Hashes: 1 Keywords: 0.55 #infoleak,2015-05-18 18:32 +0000,4048,14,0.003458498,0,0,0,0,13,0,1,0
6.00368E+17,https://twitter.com/dumpmon/status/600367958330867713,http://t.co/ZmlwhBKyzn Hashes: 36 Keywords: -0.03 #infoleak,2015-05-18 18:30 +0000,4051,10,0.002468526,0,0,0,0,10,0,0,0
6.00367E+17,https://twitter.com/dumpmon/status/600367058531045376,http://t.co/kpejraV43P Emails: 799 Keywords: 0.11 #infoleak,2015-05-18 18:27 +0000,3720,25,0.00672043,0,0,0,1,24,0,0,0
6.00365E+17,https://twitter.com/dumpmon/status/600364925375094784,http://t.co/AkR9E4KjcN Emails: 3076 Keywords: 0.08 #infoleak,2015-05-18 18:18 +0000,3259,27,0.00828475,0,0,0,0,25,1,1,0
6.00365E+17,https://twitter.com/dumpmon/status/600364684814888961,http://t.co/VNiPW58S7T Emails: 855 Keywords: 0.22 #infoleak,2015-05-18 18:17 +0000,3187,23,0.007216818,0,0,0,0,22,0,1,0
6.00361E+17,https://twitter.com/dumpmon/status/600360769121837059,http://t.co/y6kLOItrC2 Emails: 69 Hashes: 2 E/H: 34.5 Keywords: 0.0 #infoleak,2015-05-18 18:02 +0000,3320,24,0.007228916,0,0,0,0,24,0,0,0
6.00347E+17,https://twitter.com/dumpmon/status/600346853096431619,http://t.co/ajuqNSPLSh Found possible Google API key(s) #infoleak,2015-05-18 17:06 +0000,4212,14,0.003323837,0,0,0,0,14,0,0,0
6.00343E+17,https://twitter.com/dumpmon/status/600342637200179200,http://t.co/2WY7sdX222 Hashes: 43 Keywords: 0.11 #infoleak,2015-05-18 16:50 +0000,4407,29,0.00658044,0,0,0,0,28,1,0,0
6.0034E+17,https://twitter.com/dumpmon/status/600339509876793344,http://t.co/ITxSSAGbUE Hashes: 66 Keywords: 0.0 #infoleak,2015-05-18 16:37 +0000,4485,35,0.00780379,0,0,0,0,34,1,0,0
6.00339E+17,https://twitter.com/dumpmon/status/600338907058802688,http://t.co/GEQCqGxIQI Keywords: 0.66 #infoleak,2015-05-18 16:35 +0000,4380,24,0.005479452,0,0,0,0,24,0,0,0
6.00338E+17,https://twitter.com/dumpmon/status/600337838471806977,http://t.co/TeD0r9vK0Y Emails: 59 Keywords: 0.0 #infoleak,2015-05-18 16:31 +0000,4164,39,0.009365994,0,0,0,1,37,0,1,0
6.00337E+17,https://twitter.com/dumpmon/status/600337383763116032,http://t.co/XyaXWWqmNh Emails: 1790 Keywords: 0.11 #infoleak,2015-05-18 16:29 +0000,4079,39,0.009561167,0,0,0,0,39,0,0,0
6.00334E+17,https://twitter.com/dumpmon/status/600334230489554944,http://t.co/vyytIhsDGT Emails: 25 Keywords: 0.0 #infoleak,2015-05-18 16:16 +0000,4299,29,0.006745755,0,0,0,0,28,1,0,0
6.0033E+17,https://twitter.com/dumpmon/status/600329947257909248,http://t.co/JtsQOBSuXa Emails: 155 Keywords: 0.0 #infoleak,2015-05-18 15:59 +0000,4431,27,0.006093433,0,0,0,0,27,0,0,0
6.00327E+17,https://twitter.com/dumpmon/status/600326975794872320,http://t.co/Ut3ewqnfbV Emails: 23 Keywords: 0.08 #infoleak,2015-05-18 15:47 +0000,4486,28,0.006241641,0,0,0,0,27,0,1,0
6.00326E+17,https://twitter.com/dumpmon/status/600326366458978307,http://t.co/5arRWzcN27 Emails: 38 Keywords: 0.08 #infoleak,2015-05-18 15:45 +0000,4448,29,0.006519784,0,0,0,0,29,0,0,0
6.00325E+17,https://twitter.com/dumpmon/status/600325282961162240,http://t.co/VmFQWaxZ9j Emails: 3092 Keywords: 0.19 #infoleak,2015-05-18 15:41 +0000,3990,42,0.010526316,0,0,0,0,39,3,0,0
6.00325E+17,https://twitter.com/dumpmon/status/600324988445548544,http://t.co/jBsoTHmHFW Emails: 38 Keywords: 0.19 #infoleak,2015-05-18 15:40 +0000,3784,28,0.007399577,0,0,0,0,27,1,0,0
6.00321E+17,https://twitter.com/dumpmon/status/600321394371665920,http://t.co/SEHweXINLC Hashes: 421 Keywords: 0.33 #infoleak,2015-05-18 15:25 +0000,3897,29,0.007441622,0,0,0,0,29,0,0,0
6.00313E+17,https://twitter.com/dumpmon/status/600313400606986241,http://t.co/3jlMltTNCo Keywords: 0.66 #infoleak,2015-05-18 14:54 +0000,4344,29,0.006675875,0,0,1,0,27,1,0,0
6.00297E+17,https://twitter.com/dumpmon/status/600297260979716097,http://t.co/IOTLPjrA5Z Emails: 1 Keywords: 0.55 #infoleak,2015-05-18 13:49 +0000,5080,55,0.010826772,0,0,0,0,49,4,2,0
6.00287E+17,https://twitter.com/dumpmon/status/600286552791605248,http://t.co/NCE2W0JNV2 Emails: 658 Keywords: 0.22 #infoleak,2015-05-18 13:07 +0000,5720,80,0.013986014,0,0,0,1,74,3,2,0
6.0028E+17,https://twitter.com/dumpmon/status/600280142460657664,http://t.co/8VPQl4pZ3q Emails: 554 Keywords: -0.03 #infoleak,2015-05-18 12:41 +0000,6046,64,0.010585511,0,0,1,0,62,0,1,0
6.00279E+17,https://twitter.com/dumpmon/status/600278751570702337,http://t.co/MqEdfH25lD Emails: 81 Keywords: 0.44 #infoleak,2015-05-18 12:36 +0000,5974,56,0.009373954,0,0,0,0,54,1,1,0
6.00274E+17,https://twitter.com/dumpmon/status/600274072430325760,http://t.co/lq9oxja7Nt Possible cisco configuration #infoleak,2015-05-18 12:17 +0000,6281,30,0.00477631,0,0,0,1,29,0,0,0
6.00274E+17,https://twitter.com/dumpmon/status/600273842389549056,http://t.co/ND1SonGHJl Hashes: 41 Keywords: 0.11 #infoleak,2015-05-18 12:16 +0000,6014,27,0.004489524,0,0,0,0,27,0,0,0
6.00273E+17,https://twitter.com/dumpmon/status/600272868941963264,http://t.co/jXc7bwVVZQ Possible cisco configuration #infoleak,2015-05-18 12:12 +0000,5176,48,0.00927357,0,0,0,0,48,0,0,0
6.00266E+17,https://twitter.com/dumpmon/status/600265597528776704,http://t.co/dGidF10peE Keywords: 0.55 #infoleak,2015-05-18 11:44 +0000,5331,36,0.006752954,0,0,0,0,35,1,0,0
6.00264E+17,https://twitter.com/dumpmon/status/600263728047742976,http://t.co/qVAHLzlw5G Emails: 106 Keywords: 0.0 #infoleak,2015-05-18 11:36 +0000,5246,57,0.010865421,0,0,0,0,56,0,1,0
6.0026E+17,https://twitter.com/dumpmon/status/600259759716081665,http://t.co/RH7pT2IjOf Emails: 620 Hashes: 51 E/H: 12.16 Keywords: 0.77 #infoleak,2015-05-18 11:20 +0000,5437,49,0.009012323,0,0,0,0,49,0,0,0
6.00257E+17,https://twitter.com/dumpmon/status/600256525500841984,http://t.co/p7XurXwjiz Hashes: 380 Keywords: 0.19 #infoleak,2015-05-18 11:08 +0000,5563,30,0.005392774,0,0,0,0,30,0,0,0
6.00253E+17,https://twitter.com/dumpmon/status/600252606330576896,http://t.co/i5yyWfJOvp Emails: 1565 Hashes: 3 E/H: 521.67 Keywords: 0.22 #infoleak,2015-05-18 10:52 +0000,5716,56,0.009797061,0,0,0,0,56,0,0,0
